Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Precip_Weighing_Incremental,Precip_Stage_Incremental,RelHum,WindSpeed,WindGustSpeed,WindDir,VecAvgWindDir
2013/06/05,-1.0,7.5,3.2,2.6,2,3,nan,0.9,1.9,166,182
2013/06/06,1.1,9.3,5.2,5.2,0,2,nan,4.2,5.8,49,48
2013/06/07,3.5,9.4,6.4,6.2,0,1,nan,7.5,10.9,20,22
2013/06/08,5.5,8.9,7.2,7.1,0,0,nan,6.4,8.9,31,33
2013/06/09,6.0,11.9,8.9,8.5,0,1,nan,3.3,5.3,61,49
2013/06/10,3.8,9.7,6.7,6.1,2,0,nan,5.5,7.6,47,50
2013/06/11,3.3,7.0,5.2,4.7,0,0,nan,7.9,10.4,16,14
2013/06/12,3.4,8.0,5.7,5.7,0,0,nan,4.8,6.8,35,33
2013/06/13,3.9,10.4,7.2,6.9,0,2,nan,5.6,7.8,22,23
2013/06/14,7.3,13.2,10.2,10.1,0,1,nan,3.6,5.3,54,53
2013/06/15,9.4,15.3,12.4,12.2,0,1,nan,2.7,4.2,55,49
2013/06/16,11.6,17.8,14.7,14.6,0,2,nan,5.2,7.2,53,50
2013/06/17,12.4,17.5,14.9,14.5,0,0,nan,5.2,8.1,41,38
2013/06/18,10.4,14.5,12.5,12.5,0,0,nan,6.1,8.6,39,40
2013/06/19,8.3,16.1,12.2,11.9,0,0,nan,2.9,4.7,103,102
2013/06/20,8.9,15.2,12.0,11.5,1,0,nan,3.1,4.6,65,64
2013/06/21,6.9,11.4,9.2,9.3,0,0,nan,2.7,4.4,102,102
2013/06/22,6.1,14.1,10.1,9.9,0,0,nan,3.8,6.3,131,130
2013/06/23,8.0,14.9,11.4,11.2,0,0,nan,2.7,4.0,58,64
2013/06/24,10.4,15.2,12.8,12.8,0,0,nan,3.7,5.4,66,67
2013/06/25,11.9,20.7,16.3,16.1,0,2,nan,4.9,6.9,51,52
2013/06/26,14.2,21.6,17.9,17.5,1,1,nan,4.0,6.1,72,66
2013/06/27,12.4,20.0,16.2,15.4,0,0,nan,4.1,6.8,45,43
2013/06/28,9.6,14.0,11.8,11.6,0,0,nan,3.0,4.8,47,55
2013/06/29,9.0,13.6,11.3,11.3,0,0,nan,4.7,6.7,47,53
2013/06/30,8.8,14.4,11.6,11.0,1,0,nan,3.3,5.2,100,106
2013/07/01,5.0,10.6,7.8,8.2,0,0,nan,5.2,8.8,200,209
2013/07/02,3.7,7.3,5.5,5.2,2,0,nan,6.2,10.2,192,188
2013/07/03,1.4,7.6,4.5,4.0,9,2,nan,2.7,4.4,342,357
2013/07/04,2.0,5.3,3.7,3.7,9,2,nan,4.0,6.6,155,149
2013/07/05,1.4,4.7,3.1,3.0,11,6,nan,2.0,3.2,289,281
2013/07/06,2.3,7.8,5.0,4.9,8,9,nan,2.7,4.4,261,232
2013/07/07,4.7,7.6,6.1,5.9,7,6,nan,3.5,6.2,217,216
2013/07/08,1.9,5.4,3.6,3.6,14,10,nan,1.4,2.0,12,14
2013/07/09,2.5,7.7,5.1,4.9,9,14,nan,3.2,4.3,3,5
2013/07/10,4.9,8.1,6.5,6.2,0,0,nan,4.2,5.9,8,9
2013/07/11,4.4,10.0,7.2,7.3,1,2,nan,6.6,8.4,29,35
2013/07/12,6.4,13.4,9.9,9.8,0,4,nan,5.0,6.8,25,32
2013/07/13,8.6,14.2,11.4,11.6,0,2,nan,4.3,5.5,44,42
2013/07/14,9.9,14.8,12.4,12.3,0,0,nan,4.1,5.4,34,29
2013/07/15,10.6,17.5,14.1,13.9,0,2,nan,3.1,4.6,13,9
2013/07/16,10.4,14.9,12.7,12.2,0,0,nan,4.4,6.2,23,23
2013/07/17,8.4,12.0,10.2,10.0,5,0,nan,4.4,6.7,27,23
2013/07/18,8.3,12.4,10.4,9.9,3,2,nan,2.5,3.9,34,37
2013/07/19,8.0,11.5,9.7,9.4,1,2,nan,4.8,6.4,20,26
2013/07/20,5.8,8.9,7.3,7.1,8,4,nan,7.5,10.1,8,9
2013/07/21,5.2,8.4,6.8,6.6,0,0,nan,9.9,12.9,17,17
2013/07/22,6.8,14.2,10.5,9.9,0,3,nan,7.9,10.9,15,17
2013/07/23,9.1,15.1,12.1,12.0,0,2,nan,5.2,6.7,25,31
2013/07/24,10.4,14.8,12.6,12.4,0,0,nan,5.7,7.4,22,21
2013/07/25,8.4,12.6,10.5,10.8,0,0,nan,5.6,7.9,14,17
2013/07/26,7.3,14.1,10.7,10.5,0,1,nan,3.7,5.1,33,35
2013/07/27,10.1,14.6,12.3,12.3,0,0,nan,4.9,6.4,29,30
2013/07/28,11.0,17.4,14.2,13.8,0,1,nan,4.5,5.9,35,40
2013/07/29,12.0,16.1,14.1,13.6,1,0,nan,4.5,6.5,24,24
2013/07/30,11.0,15.7,13.4,12.8,4,1,nan,5.0,6.7,23,23
2013/07/31,10.3,13.6,11.9,11.9,0,0,nan,4.8,6.7,22,22
2013/08/01,10.0,18.8,14.4,13.7,0,1,nan,3.1,4.6,26,23
2013/08/02,10.9,18.0,14.5,14.3,0,1,nan,3.6,6.2,227,227
2013/08/03,8.1,12.9,10.5,10.8,0,0,nan,6.4,11.8,193,195
2013/08/04,6.5,10.2,8.4,7.8,2,1,nan,3.6,5.8,250,232
2013/08/05,5.5,11.5,8.5,8.4,1,0,nan,3.2,5.1,98,102
2013/08/06,7.2,15.6,11.4,10.9,0,0,nan,2.5,4.0,27,19
2013/08/07,8.3,16.1,12.2,11.5,0,0,nan,2.4,3.9,264,254
2013/08/08,8.5,12.8,10.6,10.3,0,0,nan,4.2,7.2,184,186
2013/08/09,5.1,8.5,6.8,6.6,17,6,nan,5.5,9.6,198,193
2013/08/10,4.9,8.2,6.6,6.5,20,19,nan,3.5,6.5,192,193
2013/08/11,6.8,14.8,10.8,10.6,0,6,nan,2.6,4.0,33,29
2013/08/12,10.5,16.0,13.2,13.0,0,3,nan,3.3,4.4,34,38
2013/08/13,12.4,18.8,15.6,14.9,1,1,nan,3.0,4.4,26,21
2013/08/14,11.4,15.1,13.3,13.1,0,0,nan,3.7,5.4,52,52
2013/08/15,10.0,12.8,11.4,11.5,1,0,nan,3.3,4.9,30,31
2013/08/16,7.0,12.8,9.9,9.6,0,0,nan,2.5,3.8,34,36
2013/08/17,7.1,11.7,9.4,8.7,1,0,nan,2.3,3.5,25,32
2013/08/18,5.3,8.3,6.8,6.7,4,0,nan,3.6,5.1,12,10
2013/08/19,4.3,6.4,5.4,5.2,28,18,nan,1.9,3.3,340,317
2013/08/20,0.3,4.6,2.5,2.8,127,106,nan,5.4,8.2,183,186
2013/08/21,0.1,2.0,1.1,1.2,27,22,nan,0.7,1.2,28,348
2013/08/22,1.9,4.5,3.2,3.3,21,21,nan,1.1,1.9,221,231
2013/08/23,2.7,5.6,4.2,4.1,16,13,nan,2.6,3.6,10,12
2013/08/24,1.8,4.8,3.3,3.5,1,0,nan,10.8,14.3,12,13
2013/08/25,0.2,7.8,4.0,3.8,0,2,nan,3.8,5.1,31,35
2013/08/26,2.1,9.0,5.5,5.6,0,2,nan,3.2,4.5,31,30
2013/08/27,3.8,11.2,7.5,7.0,3,1,nan,2.2,3.7,59,54
2013/08/28,4.1,7.0,5.5,5.1,14,6,nan,5.3,8.4,194,190
2013/08/29,4.9,7.7,6.3,6.1,1,1,nan,2.7,4.9,191,192
2013/08/30,3.3,5.5,4.4,4.3,12,7,nan,1.3,2.2,127,150
2013/08/31,1.1,3.5,2.3,2.4,15,9,nan,1.2,2.0,330,22
2013/09/01,1.1,4.5,2.8,2.6,6,5,nan,1.0,1.8,354,311
2013/09/02,3.7,6.1,4.9,4.9,58,50,nan,5.5,8.9,194,195
2013/09/03,4.3,8.1,6.2,5.8,28,22,nan,6.1,11.2,197,190
2013/09/04,2.7,5.5,4.1,3.9,20,8,nan,7.3,11.8,180,183
2013/09/05,1.4,5.0,3.2,3.1,0,0,nan,5.9,8.9,188,185
2013/09/06,2.5,7.4,4.9,4.7,14,11,nan,3.6,7.1,195,194
2013/09/07,4.2,6.6,5.4,5.6,1,1,nan,5.2,9.3,160,172
2013/09/08,1.8,5.7,3.8,3.7,34,26,nan,5.3,7.8,200,207
2013/09/09,1.4,5.2,3.3,2.9,3,1,nan,3.9,6.9,171,171
2013/09/10,2.8,5.7,4.2,4.5,5,6,nan,3.3,6.4,179,184
2013/09/11,1.4,5.7,3.6,3.8,23,16,nan,4.2,7.0,160,162
2013/09/12,1.6,5.2,3.4,3.3,2,1,nan,2.9,4.9,194,195
2013/09/13,0.5,3.8,2.1,2.5,2,0,nan,2.2,3.9,159,160
2013/09/14,1.9,6.1,4.0,3.4,1,2,nan,5.2,7.1,46,48
2013/09/15,0.2,6.2,3.2,3.1,0,0,nan,8.7,12.9,16,17
2013/09/16,0.9,5.5,3.2,3.1,1,0,nan,8.1,12.4,20,16
2013/09/17,-2.1,1.0,-0.6,-0.7,11,5,nan,0.9,1.7,282,266
2013/09/18,-2.1,2.0,-0.1,-0.5,38,33,nan,nan,0.1,nan,nan
2013/09/19,-6.5,1.4,-2.6,-2.9,5,3,nan,nan,4.5,0,nan
2013/09/20,-8.2,-1.9,-5.0,-6.4,0,0,nan,6.7,10.1,24,21
2013/09/21,-8.5,2.1,-3.2,-2.4,1,0,nan,2.2,4.0,89,95
2013/09/22,-8.1,-1.8,-4.9,-5.1,1,0,nan,10.5,17.8,17,14
2013/09/23,-8.1,-5.4,-6.8,-7.0,0,0,nan,10.1,15.9,7,6
2013/09/24,-7.2,0.6,-3.3,-3.8,0,2,nan,2.2,4.0,47,328
2013/09/25,0.2,4.0,2.1,1.6,6,6,nan,6.7,12.8,186,188
2013/09/26,-0.5,2.5,1.0,0.6,10,4,nan,1.7,3.1,255,243
2013/09/27,-0.3,4.8,2.3,1.4,0,0,nan,2.3,3.9,92,99
2013/09/28,-2.0,1.6,-0.2,-0.7,0,0,nan,13.2,16.1,11,11
2013/09/29,-2.6,0.5,-1.1,-1.1,0,0,nan,14.4,18.4,17,17
2013/09/30,-4.8,-0.5,-2.6,-2.5,0,0,nan,14.3,18.8,12,12
2013/10/01,-4.4,0.8,-1.8,-1.7,0,1,nan,3.2,5.9,26,21
2013/10/02,-2.5,4.0,0.8,0.0,2,2,nan,1.3,2.6,142,154
2013/10/03,-0.6,3.5,1.5,1.1,0,0,nan,1.9,3.3,91,93
2013/10/04,-3.0,0.9,-1.0,-1.1,4,2,nan,1.6,3.2,68,33
2013/10/05,-3.6,0.1,-1.8,-2.4,7,5,nan,nan,1.5,161,nan
2013/10/06,-3.6,0.9,-1.4,-1.6,4,3,nan,1.3,2.0,103,248
2013/10/07,-4.3,0.5,-1.9,-2.6,0,0,nan,1.8,3.0,90,99
2013/10/08,-5.2,-1.2,-3.2,-2.3,33,21,nan,3.2,6.8,271,224
2013/10/09,-7.9,-1.2,-4.6,-3.3,2,9,nan,3.5,5.0,54,44
2013/10/10,-8.0,-3.1,-5.5,-5.2,2,2,nan,1.6,3.1,112,138
2013/10/11,-4.0,-0.2,-2.1,-2.1,13,16,nan,nan,4.2,168,195
2013/10/12,-2.0,0.5,-0.8,-0.6,3,3,nan,6.4,11.2,184,188
2013/10/13,-2.5,2.8,0.2,0.4,7,8,nan,3.2,5.6,136,140
2013/10/14,-3.5,-1.8,-2.6,-2.7,9,3,nan,7.5,11.5,187,188
2013/10/15,-2.8,-0.8,-1.8,-1.7,19,16,nan,7.0,11.3,196,195
2013/10/16,-1.4,3.7,1.2,0.9,10,14,nan,2.4,4.7,184,177
2013/10/17,-1.1,6.6,2.8,2.6,10,9,nan,5.2,9.3,182,190
2013/10/18,-1.3,1.6,0.2,0.0,8,6,nan,6.6,11.6,181,184
2013/10/19,-2.4,2.9,0.2,0.4,3,2,nan,6.9,12.7,177,182
2013/10/20,-4.0,-1.6,-2.8,-2.6,1,0,nan,6.7,10.4,174,175
2013/10/21,-4.6,-3.0,-3.8,-3.9,7,3,nan,2.1,3.5,170,184
2013/10/22,-6.0,-2.4,-4.2,-3.8,3,2,nan,2.4,4.2,128,140
2013/10/23,-8.7,-4.0,-6.3,-5.8,0,0,nan,2.7,6.0,63,62
2013/10/24,-8.2,-2.0,-5.1,-4.7,3,4,nan,3.2,6.1,124,147
2013/10/25,-4.0,0.6,-1.7,-2.6,13,14,nan,1.1,2.5,65,178
2013/10/26,-5.3,-1.9,-3.6,-3.8,0,0,nan,2.7,4.4,49,57
2013/10/27,-4.9,1.3,-1.8,-0.9,22,19,nan,2.6,5.2,254,225
2013/10/28,-1.4,5.0,1.8,2.7,8,14,nan,9.5,17.7,202,197
2013/10/29,-4.1,-1.4,-2.8,-2.9,1,0,nan,8.4,12.1,191,190
2013/10/30,-3.2,0.2,-1.6,-1.5,4,2,nan,2.2,4.2,120,162
2013/10/31,-2.7,-0.5,-1.6,-1.7,5,3,nan,1.1,2.3,115,134
2013/11/01,-4.8,-2.4,-3.6,-3.8,22,17,nan,nan,2.8,nan,nan
2013/11/02,-6.1,-4.8,-5.4,-5.3,18,14,nan,2.7,4.9,195,202
2013/11/03,-6.2,-4.6,-5.4,-5.2,4,2,nan,2.5,4.8,180,192
2013/11/04,-6.5,-2.9,-4.7,-4.4,0,0,nan,1.5,2.5,72,70
2013/11/05,-12.4,-4.2,-8.3,-6.8,1,0,nan,7.4,9.6,45,49
2013/11/06,-14.8,-8.6,-11.7,-11.7,0,0,nan,1.8,3.4,79,74
2013/11/07,-15.9,-11.2,-13.6,-13.3,0,0,nan,0.9,1.7,54,58
2013/11/08,-16.6,-11.6,-14.1,-13.6,0,0,nan,0.9,1.9,70,75
2013/11/09,-12.9,-5.2,-9.1,-9.7,1,2,nan,1.2,2.5,55,54
2013/11/10,-9.9,-4.5,-7.2,-6.5,50,54,nan,4.2,7.2,302,282
2013/11/11,-14.3,-9.7,-12.0,-12.0,3,4,nan,13.2,17.3,10,10
2013/11/12,-17.4,-13.8,-15.6,-15.6,0,1,nan,2.3,4.7,71,68
2013/11/13,-14.5,-5.6,-10.1,-10.6,4,2,nan,nan,0.1,47,nan
2013/11/14,-12.1,-5.8,-8.9,-8.9,3,2,nan,nan,3.7,46,nan
2013/11/15,-16.4,-12.2,-14.3,-14.5,0,0,nan,4.1,6.4,48,44
2013/11/16,-19.1,-14.3,-16.7,-16.9,0,0,nan,12.3,16.6,360,359
2013/11/17,-22.4,-19.1,-20.8,-20.9,0,0,nan,7.6,11.5,30,29
2013/11/18,-26.4,-20.8,-23.6,-23.6,1,0,nan,1.3,2.6,98,114
2013/11/19,-27.3,-24.6,-26.0,-25.9,0,0,nan,nan,0.9,64,34
2013/11/20,-27.1,-22.1,-24.6,-25.3,0,0,nan,0.9,2.1,85,83
2013/11/21,-24.8,0.0,-12.4,-16.6,1,1,nan,1.4,3.3,38,46
2013/11/22,-5.2,0.2,-2.5,-1.5,10,10,nan,6.4,12.9,229,228
2013/11/23,-17.7,-5.3,-11.5,-12.3,10,8,nan,1.9,3.6,184,194
2013/11/24,-12.5,-7.2,-9.8,-9.3,11,11,nan,1.5,3.3,199,210
2013/11/25,-8.8,-3.8,-6.3,-6.6,1,2,nan,1.2,2.3,78,84
2013/11/26,-8.4,-4.8,-6.6,-6.3,2,3,nan,nan,1.0,74,3
2013/11/27,-13.9,-4.6,-9.2,-6.8,3,4,nan,nan,4.7,27,nan
2013/11/28,-23.8,-13.8,-18.8,-19.2,1,0,nan,9.9,14.4,27,29
2013/11/29,-25.6,-22.1,-23.9,-23.5,2,0,nan,4.5,7.3,66,57
2013/11/30,-24.8,-15.8,-20.3,-20.6,1,0,nan,6.4,10.4,47,43
2013/12/01,-21.4,-8.7,-15.0,-15.3,2,0,nan,2.4,4.0,55,32
2013/12/02,-10.2,-3.5,-6.8,-6.2,0,0,nan,1.1,2.0,58,61
2013/12/03,-7.4,-3.6,-5.5,-5.3,0,0,nan,1.0,2.0,58,60
2013/12/04,-7.2,-3.6,-5.4,-5.6,0,0,nan,1.1,2.0,60,62
2013/12/05,-5.9,-1.4,-3.7,-3.7,0,0,nan,0.6,1.4,67,64
2013/12/06,-4.4,-2.0,-3.2,-3.2,0,0,nan,0.7,1.6,55,51
2013/12/07,-4.6,-0.8,-2.7,-3.1,0,0,nan,1.3,2.4,78,77
2013/12/08,-8.0,-4.4,-6.2,-5.7,0,0,nan,0.7,1.5,66,64
2013/12/09,-10.8,-7.2,-9.0,-9.2,0,0,nan,0.6,1.4,44,50
2013/12/10,-14.8,-10.5,-12.7,-13.0,2,0,nan,6.8,10.2,30,27
2013/12/11,-21.1,-12.9,-17.0,-16.6,0,0,nan,19.8,25.7,16,16
2013/12/12,-20.7,-16.4,-18.5,-18.6,0,0,nan,12.5,16.2,23,15
2013/12/13,-19.3,-8.1,-13.7,-11.2,1,3,nan,1.5,3.4,87,81
2013/12/14,-13.1,-5.6,-9.4,-7.9,0,3,nan,3.8,7.5,45,80
2013/12/15,-16.9,-9.8,-13.4,-13.3,4,2,nan,1.9,3.5,117,126
2013/12/16,-23.2,-16.5,-19.9,-20.2,1,0,nan,0.4,0.9,109,173
2013/12/17,-23.2,-20.8,-22.0,-22.3,0,0,nan,0.2,0.8,98,122
2013/12/18,-22.6,-14.6,-18.6,-18.2,3,1,nan,1.3,2.8,83,85
2013/12/19,-14.8,-10.9,-12.9,-12.2,6,3,nan,0.3,1.0,63,14
2013/12/20,-12.8,-6.1,-9.4,-9.8,1,2,nan,nan,0.7,52,nan
2013/12/21,-7.2,-5.0,-6.1,-6.1,6,8,nan,nan,0.1,39,nan
2013/12/22,-16.4,-3.6,-10.0,-7.5,1,2,nan,nan,8.3,29,nan
2013/12/23,-23.3,-14.9,-19.1,-19.5,1,0,nan,9.5,13.5,22,17
2013/12/24,-23.4,-14.7,-19.0,-18.4,1,0,nan,0.8,1.7,63,57
2013/12/25,-17.6,-14.0,-15.8,-15.5,0,0,nan,0.5,1.1,76,63
2013/12/26,-18.1,-15.2,-16.6,-16.8,0,0,nan,0.7,1.7,66,47
2013/12/27,-18.6,-9.2,-13.9,-13.4,2,2,nan,0.8,2.0,61,97
2013/12/28,-9.2,-5.5,-7.4,-7.1,8,10,nan,nan,0.6,41,nan
2013/12/29,-10.9,-7.3,-9.1,-9.4,0,1,nan,nan,1.5,44,nan
2013/12/30,-14.6,-5.9,-10.2,-9.4,0,0,nan,0.9,2.0,70,69
2013/12/31,-13.4,-1.8,-7.6,-7.4,2,5,nan,0.9,2.1,8,302
2014/01/01,-7.6,-1.6,-4.6,-5.1,18,16,nan,1.8,3.7,228,234
2014/01/02,-11.2,-7.2,-9.2,-9.0,13,8,nan,nan,1.0,89,nan
2014/01/03,-10.6,-8.6,-9.6,-9.4,2,3,nan,nan,0.3,63,nan
2014/01/04,-10.5,-4.7,-7.6,-6.9,13,8,nan,nan,1.7,108,232
2014/01/05,-6.0,-2.1,-4.1,-3.9,15,10,nan,2.1,4.5,207,189
2014/01/06,-5.6,-2.2,-3.9,-3.8,3,2,nan,2.5,5.0,192,199
2014/01/07,-7.7,-4.9,-6.3,-5.9,3,1,nan,1.1,2.3,116,136
2014/01/08,-8.7,-5.5,-7.1,-7.0,2,0,nan,1.0,1.7,92,228
2014/01/09,-11.9,-7.4,-9.7,-9.5,2,0,nan,nan,1.0,96,nan
2014/01/10,-16.4,-11.8,-14.1,-13.3,2,0,nan,nan,0.2,79,nan
2014/01/11,-23.1,-16.7,-19.9,-20.0,1,0,nan,0.4,1.2,64,55
2014/01/12,-20.6,-14.8,-17.7,-16.5,1,0,nan,0.4,0.9,84,135
2014/01/13,-15.2,-9.2,-12.2,-12.4,2,2,nan,0.5,1.4,61,241
2014/01/14,-9.6,-6.0,-7.8,-7.8,15,16,nan,2.7,5.5,208,199
2014/01/15,-10.0,-3.8,-6.9,-8.3,1,20,nan,1.2,3.0,209,205
2014/01/16,-5.0,-1.4,-3.2,-3.8,2,16,nan,1.8,3.5,167,194
2014/01/17,-2.0,2.5,0.2,0.1,0,9,nan,2.6,5.3,179,185
2014/01/18,-6.7,-1.9,-4.3,-4.3,0,14,nan,6.7,11.0,190,185
2014/01/19,-8.1,-4.7,-6.4,-6.9,0,0,nan,4.2,7.1,170,172
2014/01/20,-5.1,-0.0,-2.6,-3.1,0,0,nan,2.7,5.0,123,122
2014/01/21,-3.5,1.6,-0.9,-0.6,8,2,nan,4.0,7.4,159,152
2014/01/22,-1.6,2.1,0.2,-0.4,10,7,nan,2.8,5.4,188,199
2014/01/23,-1.4,0.9,-0.2,-0.2,16,21,nan,0.7,1.5,nan,309
2014/01/24,-2.7,2.9,0.1,-0.9,27,14,nan,2.7,5.1,303,251
2014/01/25,-1.1,6.4,2.7,3.1,2,17,nan,1.6,3.1,91,127
2014/01/26,1.0,5.7,3.4,3.5,0,0,nan,2.9,4.5,105,109
2014/01/27,1.4,5.9,3.6,3.9,0,0,nan,2.6,4.0,83,85
2014/01/28,-3.8,3.4,-0.2,-0.3,0,0,nan,nan,2.0,99,nan
2014/01/29,-7.1,-3.5,-5.3,-5.2,0,0,nan,1.1,1.9,63,58
2014/01/30,-9.6,-5.0,-7.3,-7.1,0,0,nan,1.2,2.2,64,65
2014/01/31,-9.4,-4.9,-7.1,-8.0,0,0,nan,1.0,2.1,87,96
2014/02/01,-9.2,-4.1,-6.6,-7.0,0,0,nan,1.8,3.5,94,94
2014/02/02,-10.2,-6.6,-8.4,-8.8,0,0,nan,1.0,2.1,89,91
2014/02/03,-11.3,-6.5,-8.9,-9.3,0,0,nan,0.9,2.1,69,73
2014/02/04,-10.2,-6.5,-8.4,-8.3,0,0,nan,0.6,1.6,72,77
2014/02/05,-11.4,-4.7,-8.1,-8.0,0,0,nan,1.2,2.4,89,94
2014/02/06,-16.4,-8.9,-12.7,-13.0,1,0,nan,6.1,8.0,49,42
2014/02/07,-17.8,-13.4,-15.6,-16.1,0,0,nan,11.2,15.0,47,41
2014/02/08,-20.3,-15.2,-17.8,-18.1,0,0,nan,4.8,6.6,67,53
2014/02/09,-19.6,-17.1,-18.4,-18.3,0,0,nan,8.2,13.0,31,36
2014/02/10,-20.4,-15.2,-17.8,-18.3,0,0,nan,2.4,4.4,96,97
2014/02/11,-23.0,-17.0,-20.0,-20.0,0,0,nan,0.5,1.4,63,39
2014/02/12,-25.8,-13.5,-19.6,-22.1,0,0,nan,nan,1.8,80,326
2014/02/13,-18.5,-11.6,-15.1,-14.8,0,1,nan,3.0,5.6,84,96
2014/02/14,-17.6,-10.1,-13.8,-14.5,0,0,nan,4.8,7.9,47,43
2014/02/15,-14.7,-8.4,-11.5,-11.7,2,2,nan,2.1,4.3,80,102
2014/02/16,-16.1,-12.3,-14.2,-14.0,0,0,nan,2.6,4.8,122,130
2014/02/17,-15.1,-10.6,-12.9,-13.4,0,0,nan,3.1,5.4,81,71
2014/02/18,-16.8,-9.8,-13.3,-13.0,0,0,nan,1.9,3.3,90,90
2014/02/19,-14.6,-9.8,-12.2,-12.3,0,0,nan,2.3,3.7,87,83
2014/02/20,-18.4,-12.9,-15.7,-15.8,0,0,nan,nan,1.6,73,81
2014/02/21,-18.7,-13.8,-16.2,-17.0,0,0,nan,1.1,2.0,52,47
2014/02/22,-16.6,-8.2,-12.4,-13.5,0,0,nan,0.8,1.5,57,54
2014/02/23,-13.5,-5.9,-9.7,-10.4,0,0,nan,1.5,2.5,72,71
2014/02/24,-10.1,-2.3,-6.2,-6.9,0,0,nan,0.8,1.6,69,77
2014/02/25,-9.6,-2.2,-5.9,-6.4,0,0,nan,1.5,2.6,68,71
2014/02/26,-7.0,5.2,-0.9,0.1,0,1,nan,1.7,2.7,55,58
2014/02/27,-1.2,3.5,1.1,1.1,0,0,nan,1.5,2.4,60,62
2014/02/28,-5.8,0.6,-2.6,-2.9,0,0,nan,1.2,2.1,67,75
2014/03/01,-9.7,-1.9,-5.8,-5.9,0,0,nan,1.2,2.1,78,84
2014/03/02,-9.5,-3.1,-6.3,-6.3,0,0,nan,1.9,3.6,119,119
2014/03/03,-15.2,-3.8,-9.5,-10.8,0,0,nan,1.2,2.4,67,60
2014/03/04,-14.8,-9.8,-12.3,-12.2,2,6,nan,0.6,1.4,28,246
2014/03/05,-11.6,-7.1,-9.4,-10.3,0,7,nan,1.2,2.5,15,248
2014/03/06,-17.9,-8.3,-13.1,-13.5,1,0,nan,nan,1.7,98,108
2014/03/07,-18.1,-10.2,-14.2,-15.4,1,0,nan,1.3,2.7,91,94
2014/03/08,-20.2,-11.4,-15.8,-16.0,0,0,nan,2.0,4.1,135,131
2014/03/09,-21.0,-11.5,-16.2,-17.2,0,0,nan,0.6,1.7,78,105
2014/03/10,-11.7,-3.5,-7.6,-8.4,0,2,nan,4.3,8.7,204,208
2014/03/11,-6.1,-3.2,-4.7,-4.9,0,3,nan,7.2,14.7,203,197
2014/03/12,-9.8,-5.5,-7.6,-7.5,0,0,nan,6.5,11.7,181,180
2014/03/13,-9.6,-0.0,-4.8,-4.6,0,0,nan,2.2,4.7,114,122
2014/03/14,-5.9,-1.9,-3.9,-4.3,0,0,nan,2.2,3.9,123,120
2014/03/15,-13.9,-6.3,-10.1,-11.4,0,0,nan,4.6,8.0,138,145
2014/03/16,-15.7,-11.4,-13.6,-13.9,0,0,nan,2.0,4.3,130,136
2014/03/17,-14.9,-6.0,-10.4,-11.4,0,1,nan,1.2,2.3,129,153
2014/03/18,-11.5,-5.2,-8.4,-9.6,1,2,nan,nan,4.9,38,314
2014/03/19,-14.9,-10.7,-12.8,-12.5,0,0,nan,13.3,16.6,12,13
2014/03/20,-16.2,-7.7,-11.9,-13.4,0,0,nan,2.4,4.1,67,73
2014/03/21,-16.6,-6.8,-11.7,-13.0,0,0,nan,0.6,1.3,76,73
2014/03/22,-14.9,-4.8,-9.9,-11.8,0,0,nan,0.8,1.8,91,97
2014/03/23,-12.3,-0.5,-6.4,-6.4,0,0,nan,1.0,2.0,89,100
2014/03/24,-10.2,-2.1,-6.1,-6.3,0,0,nan,3.1,5.5,96,97
2014/03/25,-8.4,-1.2,-4.8,-5.6,0,0,nan,4.8,7.9,89,96
2014/03/26,-11.5,-3.8,-7.6,-8.0,0,0,nan,1.5,3.2,76,82
2014/03/27,-12.4,-3.7,-8.0,-9.2,0,0,nan,0.7,1.6,74,78
2014/03/28,-12.8,-4.2,-8.5,-9.4,0,0,nan,0.7,1.7,79,87
2014/03/29,-11.9,-1.9,-6.9,-9.1,0,0,nan,1.1,2.1,61,66
2014/03/30,-13.6,-3.0,-8.3,-9.5,0,0,nan,1.1,2.2,101,98
2014/03/31,-11.4,-4.5,-7.9,-8.8,0,0,nan,1.2,2.5,83,84
2014/04/01,-11.9,-1.2,-6.6,-8.3,0,0,nan,0.9,1.8,82,79
2014/04/02,-12.8,-1.9,-7.3,-9.2,0,0,nan,1.3,2.2,70,67
2014/04/03,-12.0,-2.4,-7.2,-9.2,0,0,nan,1.0,1.7,69,66
2014/04/04,-11.4,0.2,-5.6,-7.8,0,0,nan,1.8,2.7,107,116
2014/04/05,-10.9,0.3,-5.3,-6.6,0,1,nan,nan,1.0,65,72
2014/04/06,-7.3,-1.0,-4.1,-5.5,15,18,nan,2.0,3.2,201,217
2014/04/07,-12.8,-4.6,-8.7,-7.9,0,1,nan,6.5,10.4,30,35
2014/04/08,-15.9,-4.2,-10.1,-11.3,0,1,nan,8.3,11.6,9,14
2014/04/09,-20.0,-14.1,-17.1,-17.4,0,0,nan,8.8,11.4,16,17
2014/04/10,-19.4,-3.0,-11.2,-12.9,0,0,nan,0.9,1.6,76,74
2014/04/11,-13.9,-2.0,-7.9,-9.5,0,0,nan,0.8,1.6,55,58
2014/04/12,-10.5,-1.6,-6.0,-5.9,0,2,nan,1.9,3.3,76,79
2014/04/13,-4.8,0.8,-2.0,-2.2,0,3,nan,3.0,6.0,168,166
